Card 180: 65 93 55 60  4 58 45 10 98 40 | 33 64 51 41 30 75 44 89 95 11 22 71 77  2 15  3 12 48 78 53 76 35 66 43 56
Card 181: 10 99 21 95 28 92 98 14 90 91 | 39 74 57 11 33 68 56 85 59 52 93 97  7 73 55 79 48 66 29 89 78 27 32 80 58
Card 182: 20 33 41 66 56 30 21 25 67 52 | 43 21 77 68 13 66 52 27 30 69 41 23 60 33  5 36  4 56 54 97 55 67 20 18 25
Card 183: 65 46 40 26 13 52 87 32 45 71 | 38 62 23 31 57 93 25 79  9 39 36 30 19 24 95 98 50 91 89 64 17 83 29 18 73
Card 184: 98 64 84 33 90 73 79 27 10 21 | 56 98 34 81 58 10 32 31 20 44 54 22 39 65 48 24 43 77 75 57 46 61 74 63  4
Card 185: 60 59  2 36 29 24 45 38  8 93 | 93 69 48 52 71 80 89 70 59 49 41 39 29 76 44 30 68 36 45 19  7 18 85 65 38
Card 186: 59 97 28 75  4 29 78 48 13 83 | 12 23 17 32 91 38 46 15  1 79 88 45 85 92 31 93 81 69  5 60 55 94 18  3 77
Card 187: 44 84 36 76 80 81 73 54 40 23 | 77 72 96 84 23  5 36 88 61 40 18 76 30 49 73 52 59 54 56 98 41  3 11 81 89
Card 188:  1 92 99 58 85 96 16  6 47 11 | 23 11 98 47 81 12 46 39 56 63 93 59 49 69 14 26  3 68 38 64 62 67 42 77 41
Card 189: 97 76 24 57 75 22  9 81 37  4 | 76 31  2 27 40 77 51 49 29 73 97 74 81 82 63 28 44 57 37 80  4 95 13 91  1
Card 190: 15 28 94 97 90  5 23 21 17 40 | 64 23 65 95 80 90 49 10 21 34 58 75 99 22 97 89 30 15 70 59 17  7 14 83 56
Card 191: 48 44 28 25 99 11 67 87 80  5 | 63 51 17 32 37 60 89 62 66  7 20 93  2 46 36 56 22  8 41 30 43 94 31 91 96
Card 192: 56 17 88 85  6 53 35  3 81 72 | 85 99 17 29 51  5 71 40 53 66 93 84 44 35 18 25 22 88 30 83 54 60 42 80  3
Card 193: 35 33 83 48 71 17 52  6 29 22 | 68 56 51 76 90 42 28 87 98 13  1 33 65 36 55 91 30 43 80 10 14 59  5 53 18
Card 194: 82  6 19  4 32 70 92 79 83 42 | 34 83 88 77 99 67 36 30 26 70 42 29 46 85 11 51 54 47 19 38 74 81 61 96 76
Card 195: 23 10 64 44 82  8 28  3 27 69 | 59 94 61 77 51 78 50 21 90 87  5 74 16 14 71 82 25 17  4 70 93 45 55 98 58
Card 196: 57 73 14 44 90 97 89 41 30 43 | 85 32 67 53 76 31 93  7 52  5 33 98 86 19 28 45 12 94  1 61 91 92 49 95 82
Card 197: 41  4  7 92 20 67 54 29 79 32 | 45 64 48 24 56 50 82 12 94 40 69 31 49 99 14 88  6 37 16 18  2 38 90 78 20
Card 198: 87  3 64 10 88 45 16 40 23 60 | 63 77 36 52 47 76 84 96 19 13 73 39 26 93 21 22  7 15 95 30 33 89 28 20 50
